study_words,test_words,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,slider.started,slider.response,slider.rt,text_2.started,textbox.started,text_3.started,mouse.started,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
bakery ,,0,43,43,13,,,,,62.13352990002022,62.13352990002022,4.7555555555555555,0.5323563999845646,,,,,,,,,,,,,123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
spectacles ,,0,44,44,8,,,,,62.67952630002401,62.67952630002401,4.7555555555555555,0.5488912000146229,,,,,,,,,,,,,123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
cushion,,0,45,45,3,,,,,63.23984880000353,63.23984880000353,4.7555555555555555,0.8448742000036873,,,,,,,,,,,,,123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
sheet,,0,46,46,33,,,,,64.09754420001991,64.09754420001991,4.7555555555555555,0.5547994999797083,,,,,,,,,,,,,123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
mitosis,,0,47,47,18,,,,,64.66463530002511,64.66463530002511,4.7555555555555555,0.5642145999881905,,,,,,,,,,,,,123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
sonnets,,0,48,48,10,,,,,65.24186200002441,65.24186200002441,4.7555555555555555,0.7012573000101838,,,,,,,,,,,,,123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
letter,,0,49,49,27,,,,,65.9551992000197,65.9551992000197,4.7555555555555555,0.6127233000006527,,,,,,,,,,,,,123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,p_n_appl_,,,,,0,0,0,65,,,,,66.59552130001248,66.59552130001248,66.59552130001248,0.014732600015122443,pineapple,[0.15092592592592594],[-0.32314814814814813],[1],[0],[0],[6.964688599982765],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,b_t_l_,,,,,0,1,1,10,,,,,73.56151490000775,73.56151490000775,73.56151490000775,0.003500599996186793,bottle,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[4.503430299984757],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,sw_p_,,,,,0,2,2,73,,,,,78.06696930000908,78.06696930000908,78.06696930000908,0.0029892000020481646,swipe,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[9.847587099997327],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,S_ _g,,,,,0,3,3,35,,,,,87.91693810001016,87.91693810001016,87.91693810001016,0.002340500010177493,snag,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[5.878922899981262],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,m_b_l_,,,,,0,4,4,90,,,,,93.80136300000595,93.80136300000595,93.80136300000595,0.003220099984901026,mobile,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[3.277141099999426],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,l_m_,,,,,0,5,5,86,,,,,97.0816305000044,97.0816305000044,97.0816305000044,0.0029854000022169203,lime,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[2.31316859999788],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,n_s_,,,,,0,6,6,72,,,,,99.39886280000792,99.39886280000792,99.39886280000792,0.002212799998233095,nose,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[2.8819744999927934],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,p_l_c_,,,,,0,7,7,83,,,,,102.28473510002368,102.28473510002368,102.28473510002368,0.0033571999811101705,police,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[2.409766299999319],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_p_a_d_,,,,,0,8,8,7,,,,,104.69894260002184,104.69894260002184,104.69894260002184,0.003397599997697398,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,p_n_appl_,,,,,0,9,9,55,,,,,114.70096220000414,114.70096220000414,114.70096220000414,0.005716200015740469,pinapple,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[3.625247700023465],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,p_g__n,,,,,0,10,10,82,,,,,118.33060240000486,118.33060240000486,118.33060240000486,0.003423900023335591,penguin,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[3.4712842000008095],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,p_r_fy,,,,,0,11,11,80,,,,,121.80559309999808,121.80559309999808,121.80559309999808,0.002342099993256852,purify,[0.13518518518518519],[-0.31296296296296294],[0],[0],[1],[4.381188700004714],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,V_ _w,,,,,0,12,12,41,,,,,126.19179490001989,126.19179490001989,126.19179490001989,0.004479299997910857,view,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[2.388249299983727],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,tr_m,,,,,0,13,13,59,,,,,128.58359350002138,128.58359350002138,128.58359350002138,0.002256800013128668,term,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[2.632573599985335],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,c_n_p_cu_us,,,,,0,14,14,45,,,,,131.2225781000161,131.2225781000161,131.2225781000161,0.004936399986036122,conspicuous,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[4.745724000007613],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,l__ra_y,,,,,0,15,15,24,,,,,135.9739398000238,135.9739398000238,135.9739398000238,0.0032344000064767897,luxary,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[3.9851629000040703],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,s_e_t,,,,,0,16,16,38,,,,,139.95993930002442,139.95993930002442,139.95993930002442,0.002264200011268258,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,r_s_,,,,,0,17,17,60,,,,,149.96217300000717,149.96217300000717,149.96217300000717,0.004852400015806779,rose,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[2.8069906000164337],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,wh_t_,,,,,0,18,18,57,,,,,152.77391060002265,152.77391060002265,152.77391060002265,0.003365099983057007,white,[0.13518518518518519],[-0.31296296296296294],[1],[0],[0],[2.6251468999835197],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,w_e_lc_a_r,,,,,0,19,19,36,,,,,155.4031427000009,155.4031427000009,155.4031427000009,0.0027176000003237277,wheelfchair,[0.06388888888888888],[-0.11018518518518519],[1],[0],[0],[8.626873500004876],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,cha_n,,,,,0,20,20,71,,,,,165.40489620002336,165.40489620002336,165.40489620002336,0.004724500002339482,chain,"[0.1175925925925926, 0.08333333333333333]","[-0.3435185185185185, -0.29907407407407405]","[1, 1]","[0, 0]","[0, 0]","[0.018485000007785857, 3.9660084000206552]",['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,ch_c_la_e,,,,,0,21,21,11,,,,,169.37637810001615,169.37637810001615,169.37637810001615,0.003116799984127283,chocolate,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[4.643385500006843],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,s_ad_,,,,,0,22,22,26,,,,,174.02188400001614,174.02188400001614,174.02188400001614,0.002343300002394244,spade,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[4.755554900009884],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,__a_n_e,,,,,0,23,23,9,,,,,178.78156110001146,178.78156110001146,178.78156110001146,0.0027141000027768314,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,s_e_tac_es,,,,,0,24,24,13,,,,,188.78333800000837,188.78333800000837,188.78333800000837,0.005173200013814494,spectacles,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[4.402418400015449],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,bu_gu_d_,,,,,0,25,25,74,,,,,193.18953260002309,193.18953260002309,193.18953260002309,0.0022594000038225204,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,w_nd_w,,,,,0,26,26,39,,,,,203.19249080002191,203.19249080002191,203.19249080002191,0.005190900003071874,window,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.7791542000195477],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_l_ctr_c_ty,,,,,0,27,27,28,,,,,205.97532360002515,205.97532360002515,205.97532360002515,0.002754500019364059,electricity,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[6.57942809999804],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_c__r,,,,,0,28,28,14,,,,,212.55823580001015,212.55823580001015,212.55823580001015,0.002419200027361512,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,p_c_,,,,,0,29,29,8,,,,,222.56103310000617,222.56103310000617,222.56103310000617,0.005467600014526397,pice,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[4.111507099994924],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,l_ _f,,,,,0,30,30,53,,,,,226.67636670000502,226.67636670000502,226.67636670000502,0.0024560999881941825,leaf,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.0846783999877516],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,gh_st,,,,,0,31,31,93,,,,,228.76394400000572,228.76394400000572,228.76394400000572,0.0021994999842718244,ghost,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.348251799994614],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,s_ad_w,,,,,0,32,32,75,,,,,231.11621140001807,231.11621140001807,231.11621140001807,0.002287099981913343,shadow,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.5560302000085358],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,cl_s_,,,,,0,33,33,68,,,,,233.67480100001558,233.67480100001558,233.67480100001558,0.002209199999924749,close,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.5070452999789268],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,ba_er_,,,,,0,34,34,18,,,,,237.1855773999996,237.1855773999996,237.1855773999996,0.002379599987762049,bakery,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[6.26777169998968],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,Gr_ _k,,,,,0,35,35,89,,,,,243.4617597000033,243.4617597000033,243.4617597000033,0.005634000001009554,greek,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.0943410000181757],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,s_c_r_ _y,,,,,0,36,36,33,,,,,246.55839190000552,246.55839190000552,246.55839190000552,0.0026892999885603786,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,b_g,,,,,0,37,37,17,,,,,256.5602190000063,256.5602190000063,256.5602190000063,0.004732500005047768,big,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.195794900006149],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,s_v_n,,,,,0,38,38,94,,,,,259.75924230000237,259.75924230000237,259.75924230000237,0.0023410999856423587,seven,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.195652299997164],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,bo_t_e,,,,,0,39,39,5,,,,,261.95793770000455,261.95793770000455,261.95793770000455,0.0022282999998424202,bottle,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[7.711115599988261],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,l_t_er,,,,,0,40,40,32,,,,,269.6727554000099,269.6727554000099,269.6727554000099,0.002379299985477701,litter,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[6.718645899993135],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,l_b_rty,,,,,0,41,41,76,,,,,276.3957667000068,276.3957667000068,276.3957667000068,0.0027119999867863953,liberty,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.9157101000018883],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,c_e_c_nt,,,,,0,42,42,25,,,,,280.31537430000026,280.31537430000026,280.31537430000026,0.0025273000064771622,srescent,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[4.214202999981353],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,dr_u_h_,,,,,0,43,43,12,,,,,284.53209700001753,284.53209700001753,284.53209700001753,0.002309100003913045,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,bl_d_,,,,,0,44,44,27,,,,,294.53532200001064,294.53532200001064,294.53532200001064,0.005123300012201071,blade,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.1334085000271443],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,s_rv_v_l,,,,,0,45,45,49,,,,,297.6728589000122,297.6728589000122,297.6728589000122,0.0028082999924663454,survival,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.5754691000038292],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,__nv_lesc_nt ,,,,,0,46,46,34,,,,,301.25158560002455,301.25158560002455,301.25158560002455,0.002545799972722307,convalescent,[0.08333333333333333],[-0.29907407407407405],[0],[0],[1],[6.531210599991027],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_p_n,,,,,0,47,47,67,,,,,307.7861521000159,307.7861521000159,307.7861521000159,0.0020521999977063388,open,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.639019099995494],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,s_n_e_s,,,,,0,48,48,15,,,,,311.4287375000131,311.4287375000131,311.4287375000131,0.0025307000032626092,sonnets,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,p_v_t,,,,,0,49,49,42,,,,,321.4307790000166,321.4307790000166,321.4307790000166,0.004954000003635883,pivot,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.9873850000149105],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_e_p,,,,,0,50,50,40,,,,,324.4217912000022,324.4217912000022,324.4217912000022,0.0022783999738749117,,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[7.620536600006744],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,c_nv_s,,,,,0,51,51,99,,,,,332.0454241000116,332.0454241000116,332.0454241000116,0.00223419998656027,canvas,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.993126899993513],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,a_n_s__,,,,,0,52,52,52,,,,,336.043911100016,336.043911100016,336.043911100016,0.0036554000107571483,,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[9.151854700001422],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_a_e,,,,,0,53,53,0,,,,,345.1984120999987,345.1984120999987,345.1984120999987,0.0023136000090744346,vase,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.888661500008311],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,d_nut,,,,,0,54,54,85,,,,,349.0905473000021,349.0905473000021,349.0905473000021,0.0022122000227682292,donut,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.4803544000023976],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,b_ _k,,,,,0,55,55,4,,,,,351.57451620002394,351.57451620002394,351.57451620002394,0.0023366000095847994,book,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.764531900000293],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,l_ly,,,,,0,56,56,70,,,,,354.3421893000195,354.3421893000195,354.3421893000195,0.0021022000000812113,lily,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.1189758999971673],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
